sample_id,condition,condition_order,intensity_group,intensity_log_cd_s_m2,time_ms,voltage_uv,role
an3,Untreated,2,Group4,1.0,194.0,-25.2322,replicate
an3,Untreated,2,Group4,1.0,194.2,-50.7091,replicate
an3,Untreated,2,Group4,1.0,194.4,-23.6475,replicate
an3,Untreated,2,Group4,1.0,194.6,-18.3784,replicate
an3,Untreated,2,Group4,1.0,194.8,-18.5279,replicate
an3,Untreated,2,Group4,1.0,195.0,-17.5217,replicate
an3,Untreated,2,Group4,1.0,195.2,-18.8026,replicate
an3,Untreated,2,Group4,1.0,195.4,-17.0437,replicate
an3,Untreated,2,Group4,1.0,195.6,12.8513,replicate
an3,Untreated,2,Group4,1.0,195.8,17.6712,replicate
an3,Untreated,2,Group4,1.0,196.0,18.1717,replicate
an3,Untreated,2,Group4,1.0,196.2,19.1198,replicate
an3,Untreated,2,Group4,1.0,196.4,20.1862,replicate
an3,Untreated,2,Group4,1.0,196.6,22.1181,replicate
an3,Untreated,2,Group4,1.0,196.8,27.5636,replicate
an3,Untreated,2,Group4,1.0,197.0,59.5155,replicate
an3,Untreated,2,Group4,1.0,197.2,65.6045,replicate
an3,Untreated,2,Group4,1.0,197.4,64.7104,replicate
an3,Untreated,2,Group4,1.0,197.6,63.0383,replicate
an3,Untreated,2,Group4,1.0,197.8,59.7657,replicate
an3,Untreated,2,Group4,1.0,198.0,58.0122,replicate
an3,Untreated,2,Group4,1.0,198.2,57.1409,replicate
an3,Untreated,2,Group4,1.0,198.4,59.5429,replicate
an3,Untreated,2,Group4,1.0,198.6,94.7044,replicate
an3,Untreated,2,Group4,1.0,198.8,99.55,replicate
an3,Untreated,2,Group4,1.0,199.0,98.6311,replicate
an3,Untreated,2,Group4,1.0,199.2,67.2164,replicate
an3,Untreated,2,Group4,1.0,199.4,63.399,replicate
an3,Untreated,2,Group4,1.0,199.6,64.5324,replicate
an3,Untreated,2,Group4,1.0,199.8,64.3787,replicate
an3,Untreated,2,Group4,1.0,200.0,34.3516,replicate
an3,Untreated,2,Group4,1.0,200.2,33.7042,replicate
an3,Untreated,2,Group4,1.0,200.4,32.4151,replicate
an3,Untreated,2,Group4,1.0,200.6,28.6908,replicate
an3,Untreated,2,Group4,1.0,200.8,29.2471,replicate
an3,Untreated,2,Group4,1.0,201.0,30.3559,replicate
an3,Untreated,2,Group4,1.0,201.2,30.0583,replicate
an3,Untreated,2,Group4,1.0,201.4,63.0841,replicate
an3,Untreated,2,Group4,1.0,201.6,95.3975,replicate
an3,Untreated,2,Group4,1.0,201.8,66.2376,replicate
an3,Untreated,2,Group4,1.0,202.0,61.6263,replicate
an3,Untreated,2,Group4,1.0,202.2,60.096,replicate
an3,Untreated,2,Group4,1.0,202.4,60.1727,replicate
an3,Untreated,2,Group4,1.0,202.6,64.5051,replicate
an3,Untreated,2,Group4,1.0,202.8,65.0009,replicate
an3,Untreated,2,Group4,1.0,203.0,63.4813,replicate
an3,Untreated,2,Group4,1.0,203.2,65.629,replicate
an3,Untreated,2,Group4,1.0,203.4,64.9946,replicate
an3,Untreated,2,Group4,1.0,203.6,97.1274,replicate
an3,Untreated,2,Group4,1.0,203.8,69.6931,replicate
an3,Untreated,2,Group4,1.0,204.0,67.1029,replicate
an3,Untreated,2,Group4,1.0,204.2,64.7572,replicate
an3,Untreated,2,Group4,1.0,204.4,66.5934,replicate
an3,Untreated,2,Group4,1.0,204.6,65.5832,replicate
an3,Untreated,2,Group4,1.0,204.8,61.0207,replicate
an3,Untreated,2,Group4,1.0,205.0,29.8864,replicate
an3,Untreated,2,Group4,1.0,205.2,25.4934,replicate
an3,Untreated,2,Group4,1.0,205.4,24.7733,replicate
an3,Untreated,2,Group4,1.0,205.6,21.7926,replicate
an3,Untreated,2,Group4,1.0,205.8,-3.7811,replicate
an3,Untreated,2,Group4,1.0,206.0,-10.369,replicate
an3,Untreated,2,Group4,1.0,206.2,-9.6262,replicate
an3,Untreated,2,Group4,1.0,206.4,-12.6236,replicate
an3,Untreated,2,Group4,1.0,206.6,-12.3128,replicate
an3,Untreated,2,Group4,1.0,206.8,-13.879,replicate
an3,Untreated,2,Group4,1.0,207.0,-13.3376,replicate
an3,Untreated,2,Group4,1.0,207.2,-18.1844,replicate
an3,Untreated,2,Group4,1.0,207.4,-16.8438,replicate
an3,Untreated,2,Group4,1.0,207.6,-17.7891,replicate
an3,Untreated,2,Group4,1.0,207.8,-18.1667,replicate
an3,Untreated,2,Group4,1.0,208.0,-18.7395,replicate
an3,Untreated,2,Group4,1.0,208.2,-13.8186,replicate
an3,Untreated,2,Group4,1.0,208.4,17.0312,replicate
an3,Untreated,2,Group4,1.0,208.6,52.7709,replicate
an3,Untreated,2,Group4,1.0,208.8,56.0451,replicate
an3,Untreated,2,Group4,1.0,209.0,58.1142,replicate
an3,Untreated,2,Group4,1.0,209.2,58.4526,replicate
an3,Untreated,2,Group4,1.0,209.4,27.0661,replicate
an3,Untreated,2,Group4,1.0,209.6,22.2479,replicate
an3,Untreated,2,Group4,1.0,209.8,20.2064,replicate
an3,Untreated,2,Group4,1.0,210.0,18.2135,replicate
an3,Untreated,2,Group4,1.0,210.2,15.3191,replicate
an3,Untreated,2,Group4,1.0,210.4,14.8191,replicate
an3,Untreated,2,Group4,1.0,210.6,-15.0179,replicate
an3,Untreated,2,Group4,1.0,210.8,-17.6407,replicate
an3,Untreated,2,Group4,1.0,211.0,-19.3104,replicate
an3,Untreated,2,Group4,1.0,211.2,-18.15,replicate
an3,Untreated,2,Group4,1.0,211.4,-17.3888,replicate
an3,Untreated,2,Group4,1.0,211.6,-16.9976,replicate
an3,Untreated,2,Group4,1.0,211.8,-18.222,replicate
an3,Untreated,2,Group4,1.0,212.0,-17.3271,replicate
an3,Untreated,2,Group4,1.0,212.2,11.5849,replicate
an3,Untreated,2,Group4,1.0,212.4,-15.9076,replicate
an3,Untreated,2,Group4,1.0,212.6,-21.256,replicate
an3,Untreated,2,Group4,1.0,212.8,-20.9134,replicate
an3,Untreated,2,Group4,1.0,213.0,-19.5565,replicate
an3,Untreated,2,Group4,1.0,213.2,-19.0902,replicate
an3,Untreated,2,Group4,1.0,213.4,-17.3437,replicate
an3,Untreated,2,Group4,1.0,213.6,-15.8227,replicate
an3,Untreated,2,Group4,1.0,213.8,-15.5245,replicate
an3,Untreated,2,Group4,1.0,214.0,-18.2389,replicate
an3,Untreated,2,Group4,1.0,214.2,-48.3623,replicate
an3,Untreated,2,Group4,1.0,214.4,-50.1314,replicate
an3,Untreated,2,Group4,1.0,214.6,-24.8159,replicate
an3,Untreated,2,Group4,1.0,214.8,-23.1761,replicate
an3,Untreated,2,Group4,1.0,215.0,-19.5505,replicate
an3,Untreated,2,Group4,1.0,215.2,-17.125,replicate
an3,Untreated,2,Group4,1.0,215.4,-17.7985,replicate
an3,Untreated,2,Group4,1.0,215.6,17.3403,replicate
an3,Untreated,2,Group4,1.0,215.8,26.2964,replicate
an3,Untreated,2,Group4,1.0,216.0,25.6092,replicate
an3,Untreated,2,Group4,1.0,216.2,23.6583,replicate
an3,Untreated,2,Group4,1.0,216.4,24.8031,replicate
an3,Untreated,2,Group4,1.0,216.6,55.3675,replicate
an3,Untreated,2,Group4,1.0,216.8,60.145,replicate
an3,Untreated,2,Group4,1.0,217.0,62.9943,replicate
an3,Untreated,2,Group4,1.0,217.2,66.9146,replicate
an3,Untreated,2,Group4,1.0,217.4,68.5161,replicate
an3,Untreated,2,Group4,1.0,217.6,66.5041,replicate
an3,Untreated,2,Group4,1.0,217.8,65.9766,replicate
an3,Untreated,2,Group4,1.0,218.0,65.4408,replicate
an3,Untreated,2,Group4,1.0,218.2,65.9505,replicate
an3,Untreated,2,Group4,1.0,218.4,98.1512,replicate
an3,Untreated,2,Group4,1.0,218.6,103.4641,replicate
an3,Untreated,2,Group4,1.0,218.8,104.1705,replicate
an3,Untreated,2,Group4,1.0,219.0,103.0476,replicate
an3,Untreated,2,Group4,1.0,219.2,99.4122,replicate
an3,Untreated,2,Group4,1.0,219.4,67.1321,replicate
an3,Untreated,2,Group4,1.0,219.6,62.8047,replicate
an3,Untreated,2,Group4,1.0,219.8,62.6508,replicate
an3,Untreated,2,Group4,1.0,220.0,62.0325,replicate
an3,Untreated,2,Group4,1.0,220.2,60.5646,replicate
an3,Untreated,2,Group4,1.0,220.4,28.1038,replicate
an3,Untreated,2,Group4,1.0,220.6,26.6557,replicate
an3,Untreated,2,Group4,1.0,220.8,30.1958,replicate
an3,Untreated,2,Group4,1.0,221.0,31.1063,replicate
an3,Untreated,2,Group4,1.0,221.2,62.8985,replicate
an3,Untreated,2,Group4,1.0,221.4,65.5539,replicate
an3,Untreated,2,Group4,1.0,221.6,67.1563,replicate
an3,Untreated,2,Group4,1.0,221.8,65.861,replicate
an3,Untreated,2,Group4,1.0,222.0,98.7384,replicate
an3,Untreated,2,Group4,1.0,222.2,72.0067,replicate
an3,Untreated,2,Group4,1.0,222.4,69.1836,replicate
an3,Untreated,2,Group4,1.0,222.6,67.5002,replicate
an3,Untreated,2,Group4,1.0,222.8,69.0387,replicate
an3,Untreated,2,Group4,1.0,223.0,66.6742,replicate
an3,Untreated,2,Group4,1.0,223.2,64.5239,replicate
an3,Untreated,2,Group4,1.0,223.4,64.8136,replicate
an3,Untreated,2,Group4,1.0,223.6,96.7578,replicate
an3,Untreated,2,Group4,1.0,223.8,96.5309,replicate
an3,Untreated,2,Group4,1.0,224.0,67.4674,replicate
an3,Untreated,2,Group4,1.0,224.2,66.0009,replicate
an3,Untreated,2,Group4,1.0,224.4,65.2173,replicate
an3,Untreated,2,Group4,1.0,224.6,62.2974,replicate
an3,Untreated,2,Group4,1.0,224.8,59.4239,replicate
an3,Untreated,2,Group4,1.0,225.0,29.6672,replicate
an3,Untreated,2,Group4,1.0,225.2,22.6391,replicate
an3,Untreated,2,Group4,1.0,225.4,21.1165,replicate
an3,Untreated,2,Group4,1.0,225.6,20.3095,replicate
an3,Untreated,2,Group4,1.0,225.8,-10.3777,replicate
an3,Untreated,2,Group4,1.0,226.0,-17.1431,replicate
an3,Untreated,2,Group4,1.0,226.2,-20.7888,replicate
an3,Untreated,2,Group4,1.0,226.4,-20.0765,replicate
an3,Untreated,2,Group4,1.0,226.6,-14.8466,replicate
an3,Untreated,2,Group4,1.0,226.8,-14.0877,replicate
an3,Untreated,2,Group4,1.0,227.0,-13.3809,replicate
an3,Untreated,2,Group4,1.0,227.2,-7.2695,replicate
an3,Untreated,2,Group4,1.0,227.4,-10.0122,replicate
an3,Untreated,2,Group4,1.0,227.6,-13.0893,replicate
an3,Untreated,2,Group4,1.0,227.8,-11.6184,replicate
an3,Untreated,2,Group4,1.0,228.0,-13.1696,replicate
an3,Untreated,2,Group4,1.0,228.2,-15.714,replicate
an3,Untreated,2,Group4,1.0,228.4,15.9454,replicate
an3,Untreated,2,Group4,1.0,228.6,21.4275,replicate
an3,Untreated,2,Group4,1.0,228.8,21.3354,replicate
an3,Untreated,2,Group4,1.0,229.0,52.675,replicate
an3,Untreated,2,Group4,1.0,229.2,54.6712,replicate
an3,Untreated,2,Group4,1.0,229.4,54.8972,replicate
an3,Untreated,2,Group4,1.0,229.6,52.4517,replicate
an3,Untreated,2,Group4,1.0,229.8,19.5537,replicate
an3,Untreated,2,Group4,1.0,230.0,15.7497,replicate
an3,Untreated,2,Group4,1.0,230.2,14.7122,replicate
an3,Untreated,2,Group4,1.0,230.4,14.8117,replicate
an3,Untreated,2,Group4,1.0,230.6,16.2848,replicate
an3,Untreated,2,Group4,1.0,230.8,-16.2997,replicate
an3,Untreated,2,Group4,1.0,231.0,-18.9028,replicate
an3,Untreated,2,Group4,1.0,231.2,-16.8254,replicate
an3,Untreated,2,Group4,1.0,231.4,-18.3619,replicate
an3,Untreated,2,Group4,1.0,231.6,-19.4368,replicate
an3,Untreated,2,Group4,1.0,231.8,-17.7768,replicate
an3,Untreated,2,Group4,1.0,232.0,-17.8986,replicate
an3,Untreated,2,Group4,1.0,232.2,-12.9009,replicate
an3,Untreated,2,Group4,1.0,232.4,15.3188,replicate
an3,Untreated,2,Group4,1.0,232.6,19.4129,replicate
an3,Untreated,2,Group4,1.0,232.8,-12.9118,replicate
an3,Untreated,2,Group4,1.0,233.0,-14.9195,replicate
an3,Untreated,2,Group4,1.0,233.2,-16.5496,replicate
an3,Untreated,2,Group4,1.0,233.4,-15.2862,replicate
an3,Untreated,2,Group4,1.0,233.6,-14.043,replicate
an3,Untreated,2,Group4,1.0,233.8,-15.808,replicate
an3,Untreated,2,Group4,1.0,234.0,-14.4107,replicate
an3,Untreated,2,Group4,1.0,234.2,-13.8996,replicate
an3,Untreated,2,Group4,1.0,234.4,13.7587,replicate
an3,Untreated,2,Group4,1.0,234.6,16.2613,replicate
an3,Untreated,2,Group4,1.0,234.8,-11.6525,replicate
an3,Untreated,2,Group4,1.0,235.0,-16.5467,replicate
an3,Untreated,2,Group4,1.0,235.2,-15.8762,replicate
an3,Untreated,2,Group4,1.0,235.4,-14.2527,replicate
an3,Untreated,2,Group4,1.0,235.6,-14.3096,replicate
an3,Untreated,2,Group4,1.0,235.8,17.2981,replicate
an3,Untreated,2,Group4,1.0,236.0,22.2091,replicate
an3,Untreated,2,Group4,1.0,236.2,54.0068,replicate
an3,Untreated,2,Group4,1.0,236.4,59.4331,replicate
an3,Untreated,2,Group4,1.0,236.6,59.795,replicate
an3,Untreated,2,Group4,1.0,236.8,58.9487,replicate
an3,Untreated,2,Group4,1.0,237.0,60.8805,replicate
an3,Untreated,2,Group4,1.0,237.2,60.6081,replicate
an3,Untreated,2,Group4,1.0,237.4,61.8385,replicate
an3,Untreated,2,Group4,1.0,237.6,62.6825,replicate
an3,Untreated,2,Group4,1.0,237.8,64.4634,replicate
an3,Untreated,2,Group4,1.0,238.0,61.6785,replicate
an3,Untreated,2,Group4,1.0,238.2,63.9213,replicate
an3,Untreated,2,Group4,1.0,238.4,94.4522,replicate
an3,Untreated,2,Group4,1.0,238.6,68.5965,replicate
an3,Untreated,2,Group4,1.0,238.8,60.8701,replicate
an3,Untreated,2,Group4,1.0,239.0,60.7195,replicate
an3,Untreated,2,Group4,1.0,239.2,58.6899,replicate
an3,Untreated,2,Group4,1.0,239.4,56.1834,replicate
an3,Untreated,2,Group4,1.0,239.6,24.5256,replicate
an3,Untreated,2,Group4,1.0,239.8,24.154,replicate
an3,Untreated,2,Group4,1.0,240.0,21.4534,replicate
an3,Untreated,2,Group4,1.0,240.2,20.547,replicate
an3,Untreated,2,Group4,1.0,240.4,22.9156,replicate
an3,Untreated,2,Group4,1.0,240.6,23.2813,replicate
an3,Untreated,2,Group4,1.0,240.8,20.7568,replicate
an3,Untreated,2,Group4,1.0,241.0,53.1653,replicate
an3,Untreated,2,Group4,1.0,241.2,59.3229,replicate
an3,Untreated,2,Group4,1.0,241.4,56.426,replicate
an3,Untreated,2,Group4,1.0,241.6,25.3322,replicate
an3,Untreated,2,Group4,1.0,241.8,22.1683,replicate
an3,Untreated,2,Group4,1.0,242.0,22.8334,replicate
an3,Untreated,2,Group4,1.0,242.2,23.6912,replicate
an3,Untreated,2,Group4,1.0,242.4,56.6214,replicate
an3,Untreated,2,Group4,1.0,242.6,61.4394,replicate
an3,Untreated,2,Group4,1.0,242.8,65.3783,replicate
an3,Untreated,2,Group4,1.0,243.0,69.0748,replicate
an3,Untreated,2,Group4,1.0,243.2,67.0485,replicate
an3,Untreated,2,Group4,1.0,243.4,68.1406,replicate
an3,Untreated,2,Group4,1.0,243.6,99.5269,replicate
an3,Untreated,2,Group4,1.0,243.8,101.3542,replicate
an3,Untreated,2,Group4,1.0,244.0,67.0151,replicate
an3,Untreated,2,Group4,1.0,244.2,67.586,replicate
an3,Untreated,2,Group4,1.0,244.4,66.0572,replicate
an3,Untreated,2,Group4,1.0,244.6,66.1197,replicate
an3,Untreated,2,Group4,1.0,244.8,66.3458,replicate
an3,Untreated,2,Group4,1.0,245.0,64.9039,replicate
an3,Untreated,2,Group4,1.0,245.2,31.2986,replicate
an3,Untreated,2,Group4,1.0,245.4,25.9517,replicate
an3,Untreated,2,Group4,1.0,245.6,23.5363,replicate
an3,Untreated,2,Group4,1.0,245.8,20.6805,replicate
an3,Untreated,2,Group4,1.0,246.0,-10.8707,replicate
an3,Untreated,2,Group4,1.0,246.2,-16.2741,replicate
an3,Untreated,2,Group4,1.0,246.4,-16.2923,replicate
an3,Untreated,2,Group4,1.0,246.6,-18.1845,replicate
an3,Untreated,2,Group4,1.0,246.8,-17.7342,replicate
an3,Untreated,2,Group4,1.0,247.0,-18.8246,replicate
an3,Untreated,2,Group4,1.0,247.2,-18.8075,replicate
an3,Untreated,2,Group4,1.0,247.4,-15.4742,replicate
an3,Untreated,2,Group4,1.0,247.6,-14.9742,replicate
an3,Untreated,2,Group4,1.0,247.8,-15.7491,replicate
an3,Untreated,2,Group4,1.0,248.0,-16.9112,replicate
an3,Untreated,2,Group4,1.0,248.2,-16.0791,replicate
an3,Untreated,2,Group4,1.0,248.4,-19.6402,replicate
an3,Untreated,2,Group4,1.0,248.6,14.9595,replicate
an3,Untreated,2,Group4,1.0,248.8,20.0529,replicate
an3,Untreated,2,Group4,1.0,249.0,23.234,replicate
an3,Untreated,2,Group4,1.0,249.2,55.6522,replicate
an3,Untreated,2,Group4,1.0,249.4,62.7176,replicate
an3,Untreated,2,Group4,1.0,249.6,32.3659,replicate
an3,Untreated,2,Group4,1.0,249.8,25.8798,replicate
an3,Untreated,2,Group4,1.0,250.0,21.8271,replicate
an3,Untreated,2,Group4,1.0,250.2,17.9486,replicate
an3,Untreated,2,Group4,1.0,250.4,15.3741,replicate
an3,Untreated,2,Group4,1.0,250.6,15.4851,replicate
an3,Untreated,2,Group4,1.0,250.8,14.7605,replicate
an3,Untreated,2,Group4,1.0,251.0,-18.1193,replicate
an3,Untreated,2,Group4,1.0,251.2,-20.9464,replicate
an3,Untreated,2,Group4,1.0,251.4,-21.5271,replicate
an3,Untreated,2,Group4,1.0,251.6,-20.1939,replicate
an3,Untreated,2,Group4,1.0,251.8,-23.7195,replicate
an3,Untreated,2,Group4,1.0,252.0,-21.2677,replicate
an3,Untreated,2,Group4,1.0,252.2,-51.5364,replicate
an3,Untreated,2,Group4,1.0,252.4,-57.2556,replicate
an3,Untreated,2,Group4,1.0,252.6,-59.7743,replicate
an3,Untreated,2,Group4,1.0,252.8,-56.7897,replicate
an3,Untreated,2,Group4,1.0,253.0,-28.2628,replicate
an3,Untreated,2,Group4,1.0,253.2,-25.4118,replicate
an3,Untreated,2,Group4,1.0,253.4,-18.6185,replicate
an3,Untreated,2,Group4,1.0,253.6,-17.9081,replicate
an3,Untreated,2,Group4,1.0,253.8,-19.9188,replicate
an3,Untreated,2,Group4,1.0,254.0,-19.0297,replicate
an3,Untreated,2,Group4,1.0,254.2,-51.7951,replicate
an3,Untreated,2,Group4,1.0,254.4,-56.47,replicate
an3,Untreated,2,Group4,1.0,254.6,-23.6887,replicate
an3,Untreated,2,Group4,1.0,254.8,-15.2972,replicate
an3,Untreated,2,Group4,1.0,255.0,-15.1944,replicate
an3,Untreated,2,Group4,1.0,255.2,-12.868,replicate
an3,Untreated,2,Group4,1.0,255.4,-12.595,replicate
an3,Untreated,2,Group4,1.0,255.6,-3.3984,replicate
an3,Untreated,2,Group4,1.0,255.8,22.4826,replicate
an3,Untreated,2,Group4,1.0,256.0,25.72,replicate
an3,Untreated,2,Group4,1.0,256.2,58.6236,replicate
an3,Untreated,2,Group4,1.0,256.4,64.3031,replicate
an3,Untreated,2,Group4,1.0,256.6,61.4304,replicate
an3,Untreated,2,Group4,1.0,256.8,60.9137,replicate
an3,Untreated,2,Group4,1.0,257.0,60.6221,replicate
an3,Untreated,2,Group4,1.0,257.2,59.801,replicate
an3,Untreated,2,Group4,1.0,257.4,59.4777,replicate
an3,Untreated,2,Group4,1.0,257.6,59.2306,replicate
an3,Untreated,2,Group4,1.0,257.8,59.9419,replicate
an3,Untreated,2,Group4,1.0,258.0,60.9306,replicate
an3,Untreated,2,Group4,1.0,258.2,61.8613,replicate
an3,Untreated,2,Group4,1.0,258.4,29.1893,replicate
an3,Untreated,2,Group4,1.0,258.6,30.8671,replicate
an3,Untreated,2,Group4,1.0,258.8,62.5698,replicate
an3,Untreated,2,Group4,1.0,259.0,65.3539,replicate
an3,Untreated,2,Group4,1.0,259.2,34.2366,replicate
an3,Untreated,2,Group4,1.0,259.4,29.9773,replicate
an3,Untreated,2,Group4,1.0,259.6,26.3142,replicate
an3,Untreated,2,Group4,1.0,259.8,23.6553,replicate
an3,Untreated,2,Group4,1.0,260.0,21.8353,replicate
an3,Untreated,2,Group4,1.0,260.2,20.8353,replicate
an3,Untreated,2,Group4,1.0,260.4,25.8467,replicate
an3,Untreated,2,Group4,1.0,260.6,58.8635,replicate
an3,Untreated,2,Group4,1.0,260.8,66.0701,replicate
an3,Untreated,2,Group4,1.0,261.0,69.9718,replicate
an3,Untreated,2,Group4,1.0,261.2,67.4834,replicate
an3,Untreated,2,Group4,1.0,261.4,31.8476,replicate
an3,Untreated,2,Group4,1.0,261.6,27.7468,replicate
an3,Untreated,2,Group4,1.0,261.8,28.0686,replicate
an3,Untreated,2,Group4,1.0,262.0,27.4931,replicate
an3,Untreated,2,Group4,1.0,262.2,62.6003,replicate
an3,Untreated,2,Group4,1.0,262.4,67.3098,replicate
an3,Untreated,2,Group4,1.0,262.6,69.4149,replicate
an3,Untreated,2,Group4,1.0,262.8,68.5674,replicate
an3,Untreated,2,Group4,1.0,263.0,66.2432,replicate
an3,Untreated,2,Group4,1.0,263.2,65.5255,replicate
an3,Untreated,2,Group4,1.0,263.4,66.4259,replicate
an3,Untreated,2,Group4,1.0,263.6,98.0649,replicate
an3,Untreated,2,Group4,1.0,263.8,103.7733,replicate
an3,Untreated,2,Group4,1.0,264.0,105.2744,replicate
an3,Untreated,2,Group4,1.0,264.2,73.3591,replicate
an3,Untreated,2,Group4,1.0,264.4,70.3035,replicate
an3,Untreated,2,Group4,1.0,264.6,68.1481,replicate
an3,Untreated,2,Group4,1.0,264.8,64.3553,replicate
an3,Untreated,2,Group4,1.0,265.0,34.9805,replicate
an3,Untreated,2,Group4,1.0,265.2,28.4998,replicate
an3,Untreated,2,Group4,1.0,265.4,26.1777,replicate
an3,Untreated,2,Group4,1.0,265.6,24.3134,replicate
an3,Untreated,2,Group4,1.0,265.8,24.975,replicate
an3,Untreated,2,Group4,1.0,266.0,20.9691,replicate
an3,Untreated,2,Group4,1.0,266.2,-13.1471,replicate
an3,Untreated,2,Group4,1.0,266.4,-17.0881,replicate
an3,Untreated,2,Group4,1.0,266.6,-16.5085,replicate
an3,Untreated,2,Group4,1.0,266.8,-20.3341,replicate
an3,Untreated,2,Group4,1.0,267.0,-21.6709,replicate
an3,Untreated,2,Group4,1.0,267.2,-19.6738,replicate
an3,Untreated,2,Group4,1.0,267.4,-21.6949,replicate
an3,Untreated,2,Group4,1.0,267.6,-18.8914,replicate
an3,Untreated,2,Group4,1.0,267.8,-15.1374,replicate
an3,Untreated,2,Group4,1.0,268.0,-11.5082,replicate
an3,Untreated,2,Group4,1.0,268.2,-14.6251,replicate
an3,Untreated,2,Group4,1.0,268.4,-15.1309,replicate
an3,Untreated,2,Group4,1.0,268.6,-18.3342,replicate
an3,Untreated,2,Group4,1.0,268.8,-21.1097,replicate
an3,Untreated,2,Group4,1.0,269.0,-26.9143,replicate
an3,Untreated,2,Group4,1.0,269.2,-20.5862,replicate
an3,Untreated,2,Group4,1.0,269.4,-17.2776,replicate
an3,Untreated,2,Group4,1.0,269.6,12.0829,replicate
an3,Untreated,2,Group4,1.0,269.8,18.0126,replicate
an3,Untreated,2,Group4,1.0,270.0,20.6208,replicate
an3,Untreated,2,Group4,1.0,270.2,15.8185,replicate
an3,Untreated,2,Group4,1.0,270.4,14.8127,replicate
an3,Untreated,2,Group4,1.0,270.6,17.0289,replicate
an3,Untreated,2,Group4,1.0,270.8,14.5716,replicate
an3,Untreated,2,Group4,1.0,271.0,12.3182,replicate
an3,Untreated,2,Group4,1.0,271.2,15.8978,replicate
an3,Untreated,2,Group4,1.0,271.4,15.1504,replicate
an3,Untreated,2,Group4,1.0,271.6,-15.1344,replicate
an3,Untreated,2,Group4,1.0,271.8,-46.4869,replicate
an3,Untreated,2,Group4,1.0,272.0,-53.6782,replicate
an3,Untreated,2,Group4,1.0,272.2,-58.4138,replicate
an3,Untreated,2,Group4,1.0,272.4,-57.2083,replicate
an3,Untreated,2,Group4,1.0,272.6,-58.2524,replicate
an3,Untreated,2,Group4,1.0,272.8,-58.79,replicate
an3,Untreated,2,Group4,1.0,273.0,-56.8628,replicate
an3,Untreated,2,Group4,1.0,273.2,-23.9172,replicate
an3,Untreated,2,Group4,1.0,273.4,-21.1582,replicate
an3,Untreated,2,Group4,1.0,273.6,-21.8125,replicate
an3,Untreated,2,Group4,1.0,273.8,-21.8507,replicate
an3,Untreated,2,Group4,1.0,274.0,-24.3673,replicate
an3,Untreated,2,Group4,1.0,274.2,-51.6348,replicate
an3,Untreated,2,Group4,1.0,274.4,-52.9236,replicate
an3,Untreated,2,Group4,1.0,274.6,-19.6824,replicate
an3,Untreated,2,Group4,1.0,274.8,-17.8409,replicate
an3,Untreated,2,Group4,1.0,275.0,-14.7433,replicate
an3,Untreated,2,Group4,1.0,275.2,-17.1787,replicate
an3,Untreated,2,Group4,1.0,275.4,-16.4415,replicate
an3,Untreated,2,Group4,1.0,275.6,-17.2121,replicate
an3,Untreated,2,Group4,1.0,275.8,-16.5227,replicate
an3,Untreated,2,Group4,1.0,276.0,16.3845,replicate
an3,Untreated,2,Group4,1.0,276.2,21.8319,replicate
an3,Untreated,2,Group4,1.0,276.4,22.5538,replicate
an3,Untreated,2,Group4,1.0,276.6,58.557,replicate
an3,Untreated,2,Group4,1.0,276.8,65.4406,replicate
an3,Untreated,2,Group4,1.0,277.0,65.4895,replicate
an3,Untreated,2,Group4,1.0,277.2,63.1929,replicate
an3,Untreated,2,Group4,1.0,277.4,63.3632,replicate
an3,Untreated,2,Group4,1.0,277.6,60.3583,replicate
an3,Untreated,2,Group4,1.0,277.8,58.5783,replicate
an3,Untreated,2,Group4,1.0,278.0,54.9013,replicate
an3,Untreated,2,Group4,1.0,278.2,24.9449,replicate
an3,Untreated,2,Group4,1.0,278.4,21.4483,replicate
an3,Untreated,2,Group4,1.0,278.6,20.7659,replicate
an3,Untreated,2,Group4,1.0,278.8,-10.0686,replicate
an3,Untreated,2,Group4,1.0,279.0,-13.5702,replicate
an3,Untreated,2,Group4,1.0,279.2,-15.9221,replicate
an3,Untreated,2,Group4,1.0,279.4,-15.1071,replicate
an3,Untreated,2,Group4,1.0,279.6,-14.2545,replicate
an3,Untreated,2,Group4,1.0,279.8,16.8274,replicate
an3,Untreated,2,Group4,1.0,280.0,17.1882,replicate
an3,Untreated,2,Group4,1.0,280.2,19.9741,replicate
